"long","lat","K","dK_dx","dK_dy"
-123.06,37.02,6.67475924744087e-07,1.65298404117267e-05,8.41114465553398e-06
-123.02,37.02,8.07661669002987e-07,2.59101877271723e-05,2.19823963916632e-05
-122.98,37.02,1.17403494219737e-06,2.89872522176441e-05,4.31260029238517e-05
-122.94,37.02,1.8928016575949e-06,2.26342768407819e-05,6.21146541856925e-05
-122.9,37.02,2.92804589402311e-06,6.38760300641566e-06,2.98838433377387e-05
-122.86,37.02,3.42610994965209e-06,-1.31393742252867e-05,-5.09807550243171e-05
-122.82,37.02,2.5764306992468e-06,-1.55901847949697e-05,-4.4598977567073e-05
-122.78,37.02,1.83311440646225e-06,-9.00208129672211e-06,5.40803548617845e-05
-122.74,37.02,2.73445365415866e-06,-3.13172413891418e-05,0.000120170530049538
-122.7,37.02,4.73729582165096e-06,-2.54588681615121e-05,5.21360087472938e-05
-122.66,37.02,5.60622930077252e-06,-7.9462438115917e-06,-0.000104943922406011
-122.62,37.02,3.85716392733901e-06,1.37715789775978e-08,-9.49326064982074e-05
-122.58,37.02,2.27495381903556e-06,5.35167466168683e-06,9.54049334628476e-05
-122.54,37.02,3.86503604341635e-06,-4.19198837900917e-05,3.56744239630066e-05
-122.5,37.02,4.45960977613313e-06,-0.000110351846961087,-9.34324359157302e-05
-122.46,37.02,2.90240251087096e-06,-8.78207030274401e-05,-8.46991875682188e-05
-122.42,37.02,1.49074938473398e-06,-3.72232707048401e-05,-1.7379546778879e-05
-122.38,37.02,1.20109027175266e-06,4.61430502946408e-06,1.03160814317684e-05
-122.34,37.02,1.37302496228213e-06,2.8544570798048e-05,-8.89297582951582e-06
-122.3,37.02,1.22480869845687e-06,3.35579145074475e-05,8.87043502493893e-06
-122.26,37.02,1.37264928220585e-06,3.94828711372554e-05,-2.03671152553075e-05
-122.22,37.02,1.03319736128406e-06,3.68353345106622e-05,-2.86627653468473e-05
-122.18,37.02,5.55484605503272e-07,2.91226075932473e-05,-1.82232553559776e-06
-122.14,37.02,5.2511251324331e-07,2.46712114629351e-05,-2.34583308489424e-06
-122.1,37.02,4.86015295161739e-07,1.94768069710862e-05,-9.24063475459478e-06
-122.06,37.02,3.32004715918493e-07,1.33350840277335e-05,-5.8878284927786e-06
-122.02,37.02,2.33874241038849e-07,6.8190905191314e-06,2.43952249414211e-06
-121.98,37.02,2.74532949274551e-07,3.66684273535408e-06,8.92768997295888e-06
-121.94,37.02,4.23327782157199e-07,7.47425390824326e-06,7.95915886379498e-06
-121.9,37.02,5.55980429887115e-07,2.14308838657483e-06,1.35650344056841e-05
-121.86,37.02,7.82064336648517e-07,-8.15499531280123e-06,8.20367300723224e-06
-121.82,37.02,9.18792220102387e-07,-1.25356567029533e-05,-2.77373745002923e-06
-121.78,37.02,8.725632626019e-07,-1.74056898493842e-05,9.38019990570375e-07
-121.74,37.02,8.88196929111407e-07,-1.71486768440571e-05,-4.58680536031463e-06
-121.7,37.02,8.11750173106163e-07,-1.86587035465805e-05,-3.66878903280202e-06
-121.66,37.02,7.50603689226129e-07,-2.06004281540335e-05,-8.47525361569823e-07
-121.62,37.02,7.36478266533299e-07,-2.11918123543158e-05,-8.47525361569823e-07
-123.98,37.06,1.9540456492264e-06,-1.84888717239128e-05,-3.00929440625458e-06
-123.94,37.06,1.90389074245549e-06,-1.53308248423925e-05,-9.86598879934272e-06
-123.9,37.06,1.73945759579978e-06,-1.0766880654319e-05,1.07877330764011e-05
-123.86,37.06,1.91925314707313e-06,2.68276602404314e-07,3.22560279996528e-05
-123.82,37.06,2.45685361373401e-06,7.23132095254082e-06,5.85634726072238e-05
-123.78,37.06,3.43291149052107e-06,6.47918482016378e-06,5.62754299706687e-05
-123.74,37.06,4.37083532336555e-06,-1.97857488091376e-06,-6.2896879058004e-06
-123.7,37.06,4.26600719160221e-06,-8.09072808498422e-06,-6.55886447663115e-05
-123.66,37.06,3.17286311216369e-06,-2.66582792940619e-06,-4.00761285533939e-05
-123.62,37.06,2.50492763627379e-06,7.37252569122073e-06,-3.29764456301415e-06
-123.58,37.06,2.44996689355689e-06,6.46890063056503e-06,-4.54604789136921e-05
-123.54,37.06,1.69229224499535e-06,5.88317204027757e-06,-3.09546013075152e-05
-123.5,37.06,1.17638222320343e-06,1.12765042177134e-05,-2.02728634931345e-05
-123.46,37.06,8.38501164984522e-07,1.714057126957e-05,1.76781198488736e-05
-123.42,37.06,1.13313649579908e-06,1.86552529588455e-05,6.01770465797539e-05
-123.38,37.06,2.13608727212831e-06,1.30863308384651e-05,6.05027242327838e-05
-123.34,37.06,3.14446600934138e-06,-1.73974472215179e-06,-6.33124664735257e-05
-123.3,37.06,2.08925823478262e-06,1.05981828559813e-05,-6.25210770517902e-05
-123.26,37.06,1.04724028391944e-06,1.88846387868366e-05,-2.5959178519452e-05
-123.22,37.06,6.14587308595245e-07,9.80724936225941e-06,-1.31488378136218e-05
-123.18,37.06,3.95440011701547e-07,3.56323754634181e-06,-1.53910691559899e-06
-123.14,37.06,3.69788229774898e-07,3.94832637598308e-06,1.3098252055548e-05
-123.1,37.06,5.88092430700697e-07,1.22562024649037e-05,2.12928500543301e-05
-123.06,37.06,9.42973264939531e-07,2.21006259476399e-05,1.77914919709796e-05
-123.02,37.06,1.23949813112252e-06,2.41850154794249e-05,2.5059460882135e-05
-122.98,37.06,1.65715581249144e-06,1.90177405130885e-05,3.67730275469895e-05
-122.94,37.06,2.27003960494127e-06,5.65236437407549e-06,4.58679803513262e-05
-122.9,37.06,3.03450594413004e-06,-1.34478157214334e-05,1.03568661060363e-05
-122.86,37.06,3.20712037923064e-06,-2.81397971876908e-05,-5.34315655940001e-05
-122.82,37.06,2.31659428599731e-06,-2.11826851224801e-05,-3.80108740688254e-05
-122.78,37.06,1.68307971818355e-06,9.24303615953808e-07,3.17651947693649e-05
-122.74,37.06,2.2124996310063e-06,1.9408855262305e-06,0.000126028903277168
-122.7,37.06,4.31298135229242e-06,-3.9662557448039e-06,6.96486330972142e-05
-122.66,37.06,5.47379190391266e-06,3.60119601547722e-06,-9.69839070154414e-05
-122.62,37.06,3.85739345365531e-06,1.89389317621292e-05,-8.95947034154982e-05
-122.58,37.06,2.36414839673034e-06,1.97887470618102e-05,4.81333750110691e-05
-122.54,37.06,3.16637131358149e-06,-3.63104114788681e-05,-3.27575392079887e-05
-122.5,37.06,2.62041232678168e-06,-6.77377120228087e-05,-7.09012919820832e-05
-122.46,37.06,1.43872412708029e-06,-4.62276687032892e-05,-3.41017552456189e-05
-122.42,37.06,8.70361539653309e-07,-1.86097102942611e-05,2.44580289554252e-05
-122.38,37.06,1.27799535557706e-06,-5.66231649772548e-06,3.42463472003523e-05
-122.34,37.06,1.84876780891627e-06,-9.69384203644409e-07,-3.87963212011626e-06
-122.3,37.06,1.78410727358099e-06,8.91745126161617e-06,1.47953916547468e-05
-122.26,37.06,2.03069713449344e-06,1.82237627409307e-05,-2.30146518819007e-05
-122.22,37.06,1.64711960312843e-06,2.14158288956721e-05,-3.63754922642622e-05
-122.18,37.06,1.04086139872406e-06,1.52790618739249e-05,-6.2737216659099e-06
-122.14,37.06,9.36299370958895e-07,6.80422658262341e-06,-7.54023757674315e-06
-122.1,37.06,8.10628744679842e-07,3.81875107855908e-06,-1.53823576979475e-05
-122.06,37.06,5.54256116380717e-07,7.66885989638889e-06,-1.24038220013807e-05
-122.02,37.06,3.47525749691039e-07,1.30877048190149e-05,-7.12725289635211e-07
-121.98,37.06,3.35646994863786e-07,1.68106266491932e-05,1.27351011458481e-05
-121.94,37.06,5.4789868062792e-07,1.56841891038111e-05,2.62799334212655e-06
-121.9,37.06,5.91698569663362e-07,1.21263932038267e-05,3.26695070630804e-06
-121.86,37.06,6.4614774810183e-07,1.04573396882583e-05,3.82301161708016e-06
-121.82,37.06,7.09864608386499e-07,1.30748796934376e-05,-7.64377059646015e-06
-121.78,37.06,5.8246843177883e-07,4.19553962671701e-06,1.19503299589752e-06
-121.74,37.06,6.02385648377122e-07,3.47338855934748e-07,-6.096832062838e-06
-121.7,37.06,5.00771780663155e-07,5.88923732662898e-06,-5.61051364025509e-06
-121.66,37.06,4.07263219992237e-07,1.09192214182771e-05,-1.43890956185209e-06
-121.62,37.06,3.83281393961369e-07,1.24617996334914e-05,-1.43890956185209e-06
-123.98,37.1,1.64589778716119e-06,-3.29409624351889e-05,1.48752475265739e-07
-123.94,37.1,1.64837699508228e-06,-3.00181601229198e-05,-5.30204461126924e-06
-123.9,37.1,1.56000958489446e-06,-2.50775508257582e-05,2.18228903331244e-05
-123.86,37.1,1.92372442377987e-06,-1.97323049750408e-05,3.92190723497893e-05
-123.82,37.1,2.57737562960969e-06,-1.86980835356174e-05,5.78113364748467e-05
-123.78,37.1,3.54089790419047e-06,-2.18563805084005e-05,4.78176702695911e-05
-123.74,37.1,4.33785907535032e-06,-2.49938914695582e-05,-1.24018411098709e-05
-123.7,37.1,4.13116172351914e-06,-1.79019583010945e-05,-6.01637446107335e-05
-123.66,37.1,3.12843264667358e-06,-4.31480550070904e-06,-3.0037774932767e-05
-123.62,37.1,2.6278030644608e-06,3.3692199871374e-06,-4.20126962366984e-06
-123.58,37.1,2.5577819040663e-06,1.7653369624352e-06,-4.60462075039796e-05
-123.54,37.1,1.79034511233331e-06,7.66026237842161e-06,-2.55612691300794e-05
-123.5,37.1,1.36432396016532e-06,1.88167578854745e-05,-1.44087964412779e-05
-123.46,37.1,1.12417735281069e-06,2.79602722497481e-05,1.9192801538149e-05
-123.42,37.1,1.44405737844651e-06,3.06993336854403e-05,5.46081244593735e-05
-123.38,37.1,2.35419278610273e-06,2.55935632100248e-05,4.5676648672167e-05
-123.34,37.1,3.11547026397218e-06,1.0965755555012e-05,-5.09745388953927e-05
-123.3,37.1,2.26589461571564e-06,9.23182573918171e-06,-5.4234621120935e-05
-123.26,37.1,1.36198426370005e-06,1.16908642541959e-05,-3.50365679440291e-05
-123.22,37.1,7.78041464632901e-07,8.56815334159588e-06,-1.93928496295394e-05
-123.18,37.1,4.54827304140578e-07,5.11828681211418e-06,-1.15401808595772e-06
-123.14,37.1,4.35593669374616e-07,5.1404079396031e-06,2.14061281444685e-05
-123.1,37.1,7.92362471782425e-07,8.90277884914097e-06,3.11372735370663e-05
-123.06,37.1,1.31131703073353e-06,1.20655906935483e-05,1.98758815027646e-05
-123.02,37.1,1.64258172244627e-06,8.07558940193562e-06,1.98921859157987e-05
-122.98,37.1,1.97411815437625e-06,8.99277709206176e-07,2.34076514079765e-05
-122.94,37.1,2.36424567784252e-06,-8.41442819333721e-06,2.67678002558173e-05
-122.9,37.1,2.81037568210615e-06,-1.85368855119638e-05,-4.3351153602211e-06
-122.86,37.1,2.7381237594358e-06,-2.0923723229231e-05,-4.64744535287895e-05
-122.82,37.1,1.96354953395597e-06,-1.29349700513855e-05,-1.59038853303915e-05
-122.78,37.1,1.69848477844945e-06,-1.02765994850583e-06,3.27817766796416e-05
-122.74,37.1,2.24484772311014e-06,1.28056492560331e-06,0.000120121762006133
-122.7,37.1,4.24687708987903e-06,-7.44296114775461e-06,7.72160848574954e-05
-122.66,37.1,5.53381183750395e-06,-3.833353905936e-07,-8.16461712687894e-05
-122.62,37.1,4.17304231635746e-06,2.25885846418648e-05,-8.87448881158172e-05
-122.58,37.1,2.69396084776051e-06,2.2551060174201e-05,-7.9657835296091e-06
-122.54,37.1,2.56119778893369e-06,-1.51202317595516e-05,-6.41848397519294e-05
-122.5,37.1,1.49145045973486e-06,-2.58672664880739e-05,-4.93912486625636e-05
-122.46,37.1,6.68262982025471e-07,-1.48887367788913e-05,-6.48379683659081e-06
-122.42,37.1,5.60199701415624e-07,-5.94666898914824e-06,3.74054227519608e-05
-122.38,37.1,1.1836234139483e-06,-9.76012850134878e-06,3.89392794944333e-05
-122.34,37.1,1.83261140552219e-06,-2.076320024705e-05,6.00720334514432e-06
-122.3,37.1,1.9327314612746e-06,-2.50533391423374e-05,2.41017031340613e-05
-122.26,37.1,2.33442651350895e-06,-2.75752315928762e-05,-1.98225857271593e-05
-122.22,37.1,2.00405008472297e-06,-2.06899726500563e-05,-4.25122592860094e-05
-122.18,37.1,1.29551242995614e-06,-1.30660111530692e-05,-1.47485569572114e-05
-122.14,37.1,1.04970314733595e-06,-9.96969584160705e-06,-1.05257130808075e-05
-122.1,37.1,8.7427459598916e-07,-7.32058320580235e-06,-1.15322488801177e-05
-122.06,37.1,6.82070447987199e-07,-2.19886750317757e-06,-6.98497707875468e-06
-122.02,37.1,5.65654163341287e-07,3.33266310315697e-06,3.01019654054312e-06
-121.98,37.1,6.15824105683673e-07,7.06258755980795e-06,1.1608663600466e-05
-121.94,37.1,8.09301832358105e-07,6.0200434217139e-06,-9.29802557857853e-07
-121.9,37.1,7.93805123060475e-07,5.75170226046566e-06,1.59789719073962e-06
-121.86,37.1,8.20436742906135e-07,1.25378216546676e-06,6.44055162225943e-06
-121.82,37.1,9.27779269943792e-07,1.49953628019113e-06,-1.65231106631807e-05
-121.78,37.1,6.52394092224113e-07,5.27120985837041e-06,-2.65316777488474e-06
-121.74,37.1,6.08174629309368e-07,8.56677980521042e-06,-5.54933592143769e-07
-121.7,37.1,5.98925736106971e-07,1.16796079484583e-05,-5.80529548606987e-07
-121.66,37.1,5.89250243630188e-07,1.34459545234071e-05,1.03668653362218e-07
-121.62,37.1,5.90978054519559e-07,1.39202932008437e-05,1.03668653362218e-07
-123.98,37.14,1.09688174657471e-06,-1.12817554743759e-05,3.07155478753486e-06
-123.94,37.14,1.14807432636695e-06,-1.22784030000094e-05,-3.61435314107623e-07
-123.9,37.14,1.14205040446516e-06,-1.1061815640896e-05,2.71681361838418e-05
-123.86,37.14,1.59485267419586e-06,-1.05987978673064e-05,4.02532937892127e-05
-123.82,37.14,2.26574090401607e-06,-1.31277129757324e-05,5.46530395020636e-05
-123.78,37.14,3.17662489571713e-06,-1.42911131616682e-05,4.46801593084334e-05
-123.74,37.14,3.92129421752435e-06,-1.50411133236036e-05,-5.30990794140715e-06
-123.7,37.14,3.83279575183423e-06,-1.53387226614883e-05,-4.65765918103481e-05
-123.66,37.14,3.05651922166177e-06,-1.57347447251718e-05,-2.23537494449205e-05
-123.62,37.14,2.68395673091309e-06,-2.00215791570956e-05,-5.80515264837205e-06
-123.58,37.14,2.58720418677356e-06,-2.47443401929672e-05,-4.01512820879932e-05
-123.54,37.14,1.91801615197367e-06,-8.7349030217102e-06,-1.44047736230265e-05
-123.5,37.14,1.6779365915899e-06,6.6258911856399e-06,-5.26528207700423e-06
-123.46,37.14,1.59018189030649e-06,1.99140225301725e-05,2.19318629738412e-05
-123.42,37.14,1.95571293987051e-06,2.49158124431432e-05,4.9502353983958e-05
-123.38,37.14,2.78075217293648e-06,2.07526113250418e-05,3.10488410171541e-05
-123.34,37.14,3.29823285655571e-06,1.44023361890859e-05,-5.27084687112229e-05
-123.3,37.14,2.41975837803533e-06,9.84073059486297e-06,-5.17755826059208e-05
-123.26,37.14,1.55683200126998e-06,1.21084193074184e-05,-3.81592788566291e-05
-123.22,37.14,9.20844020326166e-07,1.32027494069037e-05,-2.28427161590211e-05
-123.18,37.14,5.40132084342481e-07,1.06434444499277e-05,-1.1318969584688e-06
-123.14,37.14,5.21267135034667e-07,1.02438531037482e-05,2.51684990540064e-05
-123.1,37.14,9.40742119268108e-07,1.19667995442895e-05,3.43000853814736e-05
-123.06,37.14,1.51241020895933e-06,1.17021024089199e-05,1.5885880211152e-05
-123.02,37.14,1.7771748791452e-06,5.42453521977577e-06,1.27158742230692e-05
-122.98,37.14,1.98910611619635e-06,1.00771470668436e-06,1.40939455054331e-05
-122.94,37.14,2.22400520795357e-06,-5.60256677655797e-07,1.66453429371908e-05
-122.9,37.14,2.50142759024008e-06,-3.73339824305726e-06,-6.7219530774883e-06
-122.86,37.14,2.38939503894861e-06,-5.31198324826284e-06,-3.8485700350944e-05
-122.82,37.14,1.74796669976621e-06,-3.65991594996792e-06,-3.99657522751184e-06
-122.78,37.14,1.68135711264102e-06,-2.45115550756412e-06,3.50900015537507e-05
-122.74,37.14,2.26619047187019e-06,-5.89442157931891e-06,0.000111398235932775
-122.7,37.14,4.12282773741645e-06,-1.61333686400022e-05,8.42757106146564e-05
-122.66,37.14,5.52742291432739e-06,-1.23076410021752e-05,-5.8674251236331e-05
-122.62,37.14,4.54951872705521e-06,1.22325154176371e-05,-8.8782412583481e-05
-122.58,37.14,3.06981185066385e-06,1.35132575555326e-05,-4.56370754633617e-05
-122.54,37.14,2.30919392627449e-06,-6.73208127612396e-06,-7.49318744804516e-05
-122.5,37.14,1.0603293516003e-06,-1.07255369496344e-05,-3.8412718953381e-05
-122.46,37.14,4.2011736904395e-07,-6.16708415606151e-06,2.45827095315222e-06
-122.42,37.14,4.61088551596487e-07,2.11422050070196e-07,3.35919632397602e-05
-122.38,37.14,1.02095460559249e-06,1.03649266667075e-06,2.79362077487321e-05
-122.34,37.14,1.48655806807136e-06,-3.19150358182235e-06,1.71706444985698e-06
-122.3,37.14,1.51517580890231e-06,-1.2035622302455e-05,2.15798106835225e-05
-122.26,37.14,1.87483932029435e-06,-2.53757390278771e-05,-1.29373267843394e-05
-122.22,37.14,1.65921720722203e-06,-2.2122811887653e-05,-3.48882977890224e-05
-122.18,37.14,1.07774557740499e-06,-8.58138154148471e-06,-1.16522416457492e-05
-122.14,37.14,8.83541549975834e-07,1.77275345991767e-07,-7.87660044500278e-06
-122.1,37.14,7.52264875892454e-07,-8.53067734078313e-07,-6.41053317749293e-06
-122.06,37.14,6.45422656267572e-07,-5.47154365882184e-06,-1.45344647242013e-06
-122.02,37.14,6.21198548393903e-07,-8.24651210077182e-06,6.7401209971941e-06
-121.98,37.14,7.33533898347138e-07,-8.77086063560612e-06,1.05661194623719e-05
-121.94,37.14,9.0963588938667e-07,-8.41487837991179e-06,-1.19814371910609e-06
-121.9,37.14,8.89666827401569e-07,-2.89743152506692e-06,-2.90002290425928e-06
-121.86,37.14,8.41333112330581e-07,4.15831487472895e-07,6.6863057369838e-06
-121.82,37.14,9.52771541280311e-07,4.55197938890773e-07,-1.27514370850014e-05
-121.78,37.14,7.4024758986362e-07,1.33684698067642e-05,6.4240217195527e-07
-121.74,37.14,7.50954292729541e-07,1.9361055859175e-05,2.55789455110412e-06
-121.7,37.14,7.93585868581277e-07,1.3916208435491e-05,1.18581702634178e-06
-121.66,37.14,8.13349485686973e-07,8.21654591349124e-06,5.78007330798849e-07
-121.62,37.14,8.22982941200287e-07,6.37354107026775e-06,5.78007330798849e-07
-123.98,37.18,9.08852488668441e-07,-2.80891183326575e-07,2.07490726190133e-06
-123.94,37.18,9.43434276366797e-07,-3.78335049107766e-06,8.5515204500585e-07
-123.9,37.18,9.57686810450228e-07,-5.27643380360602e-06,2.76311539574314e-05
-123.86,37.18,1.41820604307408e-06,-6.38651838050172e-06,3.77243786807867e-05
-123.82,37.18,2.04694568775386e-06,-9.33558054979803e-06,5.34896393161278e-05
-123.78,37.18,2.93843967635599e-06,-7.94119430540259e-06,4.3930159146498e-05
-123.74,37.18,3.67060899546429e-06,-5.47889781585775e-06,-5.60751727929186e-06
-123.7,37.18,3.57715037414276e-06,-7.75779230070656e-06,-4.69726138740316e-05
-123.66,37.18,2.79427347624224e-06,-1.412747961522e-05,-2.66405838768443e-05
-123.62,37.18,2.3502637449615e-06,-2.63629091566187e-05,-1.05279136842436e-05
-123.58,37.18,2.17479851689077e-06,-4.08035151610112e-05,-2.41418449167362e-05
-123.54,37.18,1.77243443494517e-06,-3.99447985797263e-05,9.56020584323583e-07
-123.5,37.18,1.78836811135056e-06,-4.01965631740223e-05,8.02284926752833e-06
-123.46,37.18,1.92208226580937e-06,-2.81373175759794e-05,2.69336528868119e-05
-123.42,37.18,2.37097648058956e-06,-2.31054330469765e-05,4.53391528658567e-05
-123.38,37.18,3.12662902835384e-06,-2.71141626913488e-05,2.46985658811981e-05
-123.34,37.18,3.53827179304048e-06,-1.11832796548443e-05,-5.72700743054458e-05
-123.3,37.18,2.58377055461638e-06,2.76242446117062e-06,-4.95078938933654e-05
-123.26,37.18,1.75863898972696e-06,1.47190536130921e-05,-3.70649487571439e-05
-123.22,37.18,1.14088984377456e-06,1.71298217683946e-05,-2.54020211159971e-05
-123.18,37.18,7.17522825174609e-07,1.27541064828783e-05,-1.53148830464823e-06
-123.14,37.18,6.91998020097138e-07,1.00230011201762e-05,2.68914454945476e-05
-123.1,37.18,1.1401887783396e-06,1.07649545218974e-05,3.4035388246104e-05
-123.06,37.18,1.707445249108e-06,1.03022629198605e-05,9.60831302200781e-06
-123.02,37.18,1.8675837994748e-06,4.73696266424583e-06,8.29905370997782e-06
-122.98,37.18,2.00590136130776e-06,2.06180887767995e-06,1.25259741210929e-05
-122.94,37.18,2.21466759665931e-06,6.73650518840609e-07,1.34722013717893e-05
-122.9,37.18,2.43920428618913e-06,-4.67841767934442e-06,-8.30053808269387e-06
-122.86,37.18,2.3008619848109e-06,-1.11691867047913e-05,-3.68336330526491e-05
-122.82,37.18,1.68696810060008e-06,-9.65088421305706e-06,-2.78781478510804e-06
-122.78,37.18,1.64050452084828e-06,-4.25217576525979e-07,3.16467354819959e-05
-122.74,37.18,2.16795011221488e-06,-8.21005079163994e-06,0.000101159288872092
-122.7,37.18,3.85393826008308e-06,-2.41162538025879e-05,8.81014382524833e-05
-122.66,37.18,5.32229556429113e-06,-1.86057748998733e-05,-3.41340948165187e-05
-122.62,37.18,4.75339398401582e-06,1.45748681770971e-05,-8.75016704455855e-05
-122.58,37.18,3.29503280992273e-06,1.87087526113107e-05,-6.58824142950182e-05
-122.54,37.18,2.19699257167243e-06,4.51230997726108e-07,-7.89253301539621e-05
-122.5,37.18,8.81570402439726e-07,-4.84719722557526e-06,-3.38542661598081e-05
-122.46,37.18,3.17332633109591e-07,-2.70644668228142e-06,8.83677715928392e-06
-122.42,37.18,4.6461225243099e-07,5.90778256026893e-06,3.44170338563608e-05
-122.38,37.18,1.03822948337034e-06,9.27598172519801e-06,2.3708211500239e-05
